CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
35600;ALUCHE;MADRID;16:30 - 17:00;257;366
35600;ALUCHE;MADRID;17:00 - 17:30;508;412
35600;ALUCHE;MADRID;17:30 - 18:00;506;536
35600;ALUCHE;MADRID;18:00 - 18:30;593;546
35600;ALUCHE;MADRID;18:30 - 19:00;374;480
35600;ALUCHE;MADRID;19:00 - 19:30;427;657
35600;ALUCHE;MADRID;19:30 - 20:00;460;485
35600;ALUCHE;MADRID;20:00 - 20:30;367;369
35600;ALUCHE;MADRID;20:30 - 21:00;336;360
35600;ALUCHE;MADRID;21:00 - 21:30;368;423
35600;ALUCHE;MADRID;21:30 - 22:00;235;258
35600;ALUCHE;MADRID;22:00 - 22:30;199;158
35600;ALUCHE;MADRID;22:30 - 23:00;91;65
35600;ALUCHE;MADRID;23:00 - 23:30;59;97
35600;ALUCHE;MADRID;23:30 - 00:00;19;18
35601;FANJUL;MADRID;00:00 - 00:30;3;23
35601;FANJUL;MADRID;05:00 - 05:30;5;0
35601;FANJUL;MADRID;05:30 - 06:00;25;1
35601;FANJUL;MADRID;06:00 - 06:30;68;7
35601;FANJUL;MADRID;06:30 - 07:00;80;27
35601;FANJUL;MADRID;07:00 - 07:30;245;38
35601;FANJUL;MADRID;07:30 - 08:00;232;65
35601;FANJUL;MADRID;08:00 - 08:30;352;96
35601;FANJUL;MADRID;08:30 - 09:00;213;127
35601;FANJUL;MADRID;09:00 - 09:30;183;84
35601;FANJUL;MADRID;09:30 - 10:00;69;41
35601;FANJUL;MADRID;10:00 - 10:30;94;36
35601;FANJUL;MADRID;10:30 - 11:00;47;24
35601;FANJUL;MADRID;11:00 - 11:30;72;41
35601;FANJUL;MADRID;11:30 - 12:00;52;27
35601;FANJUL;MADRID;12:00 - 12:30;63;44
35601;FANJUL;MADRID;12:30 - 13:00;40;49
35601;FANJUL;MADRID;13:00 - 13:30;65;61
35601;FANJUL;MADRID;13:30 - 14:00;52;75
35601;FANJUL;MADRID;14:00 - 14:30;107;110
35601;FANJUL;MADRID;14:30 - 15:00;108;142
35601;FANJUL;MADRID;15:00 - 15:30;156;240
35601;FANJUL;MADRID;15:30 - 16:00;55;157
35601;FANJUL;MADRID;16:00 - 16:30;84;102
35601;FANJUL;MADRID;16:30 - 17:00;86;136
35601;FANJUL;MADRID;17:00 - 17:30;79;81
35601;FANJUL;MADRID;17:30 - 18:00;62;92
35601;FANJUL;MADRID;18:00 - 18:30;89;97
35601;FANJUL;MADRID;18:30 - 19:00;61;187
35601;FANJUL;MADRID;19:00 - 19:30;72;157
35601;FANJUL;MADRID;19:30 - 20:00;113;152
35601;FANJUL;MADRID;20:00 - 20:30;80;123
35601;FANJUL;MADRID;20:30 - 21:00;33;139
35601;FANJUL;MADRID;21:00 - 21:30;49;95
35601;FANJUL;MADRID;21:30 - 22:00;16;69
35601;FANJUL;MADRID;22:00 - 22:30;16;57
35601;FANJUL;MADRID;22:30 - 23:00;21;40
35601;FANJUL;MADRID;23:00 - 23:30;13;33
35601;FANJUL;MADRID;23:30 - 00:00;7;26
35602;LAS AGUILAS;MADRID;00:00 - 00:30;3;20
35602;LAS AGUILAS;MADRID;05:00 - 05:30;16;1
35602;LAS AGUILAS;MADRID;05:30 - 06:00;64;10
35602;LAS AGUILAS;MADRID;06:00 - 06:30;98;18
35602;LAS AGUILAS;MADRID;06:30 - 07:00;151;33
35602;LAS AGUILAS;MADRID;07:00 - 07:30;242;74
35602;LAS AGUILAS;MADRID;07:30 - 08:00;303;114
35602;LAS AGUILAS;MADRID;08:00 - 08:30;424;239
35602;LAS AGUILAS;MADRID;08:30 - 09:00;247;111
35602;LAS AGUILAS;MADRID;09:00 - 09:30;246;93
35602;LAS AGUILAS;MADRID;09:30 - 10:00;140;105
35602;LAS AGUILAS;MADRID;10:00 - 10:30;106;49
35602;LAS AGUILAS;MADRID;10:30 - 11:00;67;27
35602;LAS AGUILAS;MADRID;11:00 - 11:30;108;66
35602;LAS AGUILAS;MADRID;11:30 - 12:00;56;54
35602;LAS AGUILAS;MADRID;12:00 - 12:30;90;86
35602;LAS AGUILAS;MADRID;12:30 - 13:00;79;93
35602;LAS AGUILAS;MADRID;13:00 - 13:30;102;71
35602;LAS AGUILAS;MADRID;13:30 - 14:00;69;140
35602;LAS AGUILAS;MADRID;14:00 - 14:30;127;172
35602;LAS AGUILAS;MADRID;14:30 - 15:00;218;183
35602;LAS AGUILAS;MADRID;15:00 - 15:30;155;186
35602;LAS AGUILAS;MADRID;15:30 - 16:00;137;237
35602;LAS AGUILAS;MADRID;16:00 - 16:30;124;130
35602;LAS AGUILAS;MADRID;16:30 - 17:00;149;140
35602;LAS AGUILAS;MADRID;17:00 - 17:30;146;181
35602;LAS AGUILAS;MADRID;17:30 - 18:00;113;137
35602;LAS AGUILAS;MADRID;18:00 - 18:30;100;152
35602;LAS AGUILAS;MADRID;18:30 - 19:00;105;205
35602;LAS AGUILAS;MADRID;19:00 - 19:30;112;244
35602;LAS AGUILAS;MADRID;19:30 - 20:00;82;213
35602;LAS AGUILAS;MADRID;20:00 - 20:30;68;203
35602;LAS AGUILAS;MADRID;20:30 - 21:00;75;152
35602;LAS AGUILAS;MADRID;21:00 - 21:30;41;155
35602;LAS AGUILAS;MADRID;21:30 - 22:00;54;108
35602;LAS AGUILAS;MADRID;22:00 - 22:30;22;126
35602;LAS AGUILAS;MADRID;22:30 - 23:00;12;63
35602;LAS AGUILAS;MADRID;23:00 - 23:30;18;52
35602;LAS AGUILAS;MADRID;23:30 - 00:00;5;18
35603;CUATRO VIENTOS;MADRID;00:00 - 00:30;8;8
35603;CUATRO VIENTOS;MADRID;05:00 - 05:30;6;4
35603;CUATRO VIENTOS;MADRID;05:30 - 06:00;31;28
35603;CUATRO VIENTOS;MADRID;06:00 - 06:30;70;77
35603;CUATRO VIENTOS;MADRID;06:30 - 07:00;109;205
35603;CUATRO VIENTOS;MADRID;07:00 - 07:30;194;532
35603;CUATRO VIENTOS;MADRID;07:30 - 08:00;220;514
35603;CUATRO VIENTOS;MADRID;08:00 - 08:30;292;545
35603;CUATRO VIENTOS;MADRID;08:30 - 09:00;196;486
35603;CUATRO VIENTOS;MADRID;09:00 - 09:30;125;211
35603;CUATRO VIENTOS;MADRID;09:30 - 10:00;104;156
35603;CUATRO VIENTOS;MADRID;10:00 - 10:30;70;96
35603;CUATRO VIENTOS;MADRID;10:30 - 11:00;79;59
35603;CUATRO VIENTOS;MADRID;11:00 - 11:30;76;82
35603;CUATRO VIENTOS;MADRID;11:30 - 12:00;65;77
35603;CUATRO VIENTOS;MADRID;12:00 - 12:30;66;72
35603;CUATRO VIENTOS;MADRID;12:30 - 13:00;101;62
35603;CUATRO VIENTOS;MADRID;13:00 - 13:30;115;93
35603;CUATRO VIENTOS;MADRID;13:30 - 14:00;151;123
35603;CUATRO VIENTOS;MADRID;14:00 - 14:30;152;131
35603;CUATRO VIENTOS;MADRID;14:30 - 15:00;212;142
35603;CUATRO VIENTOS;MADRID;15:00 - 15:30;197;153
35603;CUATRO VIENTOS;MADRID;15:30 - 16:00;178;154
35603;CUATRO VIENTOS;MADRID;16:00 - 16:30;128;81
35603;CUATRO VIENTOS;MADRID;16:30 - 17:00;138;72
35603;CUATRO VIENTOS;MADRID;17:00 - 17:30;156;87
35603;CUATRO VIENTOS;MADRID;17:30 - 18:00;120;89
35603;CUATRO VIENTOS;MADRID;18:00 - 18:30;242;113
35603;CUATRO VIENTOS;MADRID;18:30 - 19:00;306;118
35603;CUATRO VIENTOS;MADRID;19:00 - 19:30;285;135
35603;CUATRO VIENTOS;MADRID;19:30 - 20:00;188;98
35603;CUATRO VIENTOS;MADRID;20:00 - 20:30;159;111
35603;CUATRO VIENTOS;MADRID;20:30 - 21:00;143;79
35603;CUATRO VIENTOS;MADRID;21:00 - 21:30;101;65
35603;CUATRO VIENTOS;MADRID;21:30 - 22:00;67;41
35603;CUATRO VIENTOS;MADRID;22:00 - 22:30;54;43
35603;CUATRO VIENTOS;MADRID;22:30 - 23:00;39;36
35603;CUATRO VIENTOS;MADRID;23:00 - 23:30;25;20
35603;CUATRO VIENTOS;MADRID;23:30 - 00:00;13;3
35604;SAN JOSE DE VALDERAS;MADRID;00:00 - 00:30;0;6
35604;SAN JOSE DE VALDERAS;MADRID;00:30 - 01:00;0;4
35604;SAN JOSE DE VALDERAS;MADRID;05:00 - 05:30;20;0
35604;SAN JOSE DE VALDERAS;MADRID;05:30 - 06:00;44;8
35604;SAN JOSE DE VALDERAS;MADRID;06:00 - 06:30;59;22
35604;SAN JOSE DE VALDERAS;MADRID;06:30 - 07:00;189;52
35604;SAN JOSE DE VALDERAS;MADRID;07:00 - 07:30;281;56
35604;SAN JOSE DE VALDERAS;MADRID;07:30 - 08:00;317;106
35604;SAN JOSE DE VALDERAS;MADRID;08:00 - 08:30;387;217
35604;SAN JOSE DE VALDERAS;MADRID;08:30 - 09:00;190;126
35604;SAN JOSE DE VALDERAS;MADRID;09:00 - 09:30;193;129
35604;SAN JOSE DE VALDERAS;MADRID;09:30 - 10:00;78;86
35604;SAN JOSE DE VALDERAS;MADRID;10:00 - 10:30;67;83
35604;SAN JOSE DE VALDERAS;MADRID;10:30 - 11:00;113;71
35604;SAN JOSE DE VALDERAS;MADRID;11:00 - 11:30;128;80
35604;SAN JOSE DE VALDERAS;MADRID;11:30 - 12:00;79;95
35604;SAN JOSE DE VALDERAS;MADRID;12:00 - 12:30;116;104
35604;SAN JOSE DE VALDERAS;MADRID;12:30 - 13:00;88;87
35604;SAN JOSE DE VALDERAS;MADRID;13:00 - 13:30;121;93
35604;SAN JOSE DE VALDERAS;MADRID;13:30 - 14:00;127;99
35604;SAN JOSE DE VALDERAS;MADRID;14:00 - 14:30;176;138
35604;SAN JOSE DE VALDERAS;MADRID;14:30 - 15:00;135;202
35604;SAN JOSE DE VALDERAS;MADRID;15:00 - 15:30;135;239
35604;SAN JOSE DE VALDERAS;MADRID;15:30 - 16:00;90;207
35604;SAN JOSE DE VALDERAS;MADRID;16:00 - 16:30;144;176
35604;SAN JOSE DE VALDERAS;MADRID;16:30 - 17:00;88;133
35604;SAN JOSE DE VALDERAS;MADRID;17:00 - 17:30;116;170
35604;SAN JOSE DE VALDERAS;MADRID;17:30 - 18:00;85;149
35604;SAN JOSE DE VALDERAS;MADRID;18:00 - 18:30;109;233
35604;SAN JOSE DE VALDERAS;MADRID;18:30 - 19:00;114;225
35604;SAN JOSE DE VALDERAS;MADRID;19:00 - 19:30;120;210
35604;SAN JOSE DE VALDERAS;MADRID;19:30 - 20:00;102;155
35604;SAN JOSE DE VALDERAS;MADRID;20:00 - 20:30;109;149
35604;SAN JOSE DE VALDERAS;MADRID;20:30 - 21:00;86;131
35604;SAN JOSE DE VALDERAS;MADRID;21:00 - 21:30;82;113
35604;SAN JOSE DE VALDERAS;MADRID;21:30 - 22:00;58;91
35604;SAN JOSE DE VALDERAS;MADRID;22:00 - 22:30;45;76
35604;SAN JOSE DE VALDERAS;MADRID;22:30 - 23:00;22;78
35604;SAN JOSE DE VALDERAS;MADRID;23:00 - 23:30;11;39
35604;SAN JOSE DE VALDERAS;MADRID;23:30 - 00:00;5;29
35605;ALCORCON;MADRID;00:00 - 00:30;7;15
35605;ALCORCON;MADRID;00:30 - 01:00;3;13
35605;ALCORCON;MADRID;05:00 - 05:30;57;6
35605;ALCORCON;MADRID;05:30 - 06:00;80;29
35605;ALCORCON;MADRID;06:00 - 06:30;171;32
35605;ALCORCON;MADRID;06:30 - 07:00;439;76
35605;ALCORCON;MADRID;07:00 - 07:30;649;121
35605;ALCORCON;MADRID;07:30 - 08:00;631;274
35605;ALCORCON;MADRID;08:00 - 08:30;851;361
35605;ALCORCON;MADRID;08:30 - 09:00;449;359
35605;ALCORCON;MADRID;09:00 - 09:30;378;230
35605;ALCORCON;MADRID;09:30 - 10:00;184;209
35605;ALCORCON;MADRID;10:00 - 10:30;208;136
35605;ALCORCON;MADRID;10:30 - 11:00;163;166
35605;ALCORCON;MADRID;11:00 - 11:30;165;118
35605;ALCORCON;MADRID;11:30 - 12:00;142;164
35605;ALCORCON;MADRID;12:00 - 12:30;154;152
35605;ALCORCON;MADRID;12:30 - 13:00;191;213
35605;ALCORCON;MADRID;13:00 - 13:30;226;165
35605;ALCORCON;MADRID;13:30 - 14:00;178;178
35605;ALCORCON;MADRID;14:00 - 14:30;421;324
35605;ALCORCON;MADRID;14:30 - 15:00;295;403
35605;ALCORCON;MADRID;15:00 - 15:30;366;338
35605;ALCORCON;MADRID;15:30 - 16:00;176;305
35605;ALCORCON;MADRID;16:00 - 16:30;184;238
35605;ALCORCON;MADRID;16:30 - 17:00;197;255
35605;ALCORCON;MADRID;17:00 - 17:30;256;231
35605;ALCORCON;MADRID;17:30 - 18:00;218;200
35605;ALCORCON;MADRID;18:00 - 18:30;207;249
35605;ALCORCON;MADRID;18:30 - 19:00;210;385
35605;ALCORCON;MADRID;19:00 - 19:30;276;350
35605;ALCORCON;MADRID;19:30 - 20:00;136;312
35605;ALCORCON;MADRID;20:00 - 20:30;197;279
35605;ALCORCON;MADRID;20:30 - 21:00;136;210
35605;ALCORCON;MADRID;21:00 - 21:30;212;279
35605;ALCORCON;MADRID;21:30 - 22:00;108;148
35605;ALCORCON;MADRID;22:00 - 22:30;97;137
35605;ALCORCON;MADRID;22:30 - 23:00;55;122
35605;ALCORCON;MADRID;23:00 - 23:30;30;55
35605;ALCORCON;MADRID;23:30 - 00:00;32;54
35606;MOSTOLES;MADRID;00:00 - 00:30;2;40
35606;MOSTOLES;MADRID;00:30 - 01:00;3;17
35606;MOSTOLES;MADRID;05:00 - 05:30;99;7
35606;MOSTOLES;MADRID;05:30 - 06:00;267;1
35606;MOSTOLES;MADRID;06:00 - 06:30;509;61
35606;MOSTOLES;MADRID;06:30 - 07:00;996;80
35606;MOSTOLES;MADRID;07:00 - 07:30;1621;227
35606;MOSTOLES;MADRID;07:30 - 08:00;1334;301
35606;MOSTOLES;MADRID;08:00 - 08:30;1622;278
35606;MOSTOLES;MADRID;08:30 - 09:00;812;399
35606;MOSTOLES;MADRID;09:00 - 09:30;728;258
35606;MOSTOLES;MADRID;09:30 - 10:00;334;236
35606;MOSTOLES;MADRID;10:00 - 10:30;264;153
35606;MOSTOLES;MADRID;10:30 - 11:00;278;244
35606;MOSTOLES;MADRID;11:00 - 11:30;167;232
35606;MOSTOLES;MADRID;11:30 - 12:00;224;176
35606;MOSTOLES;MADRID;12:00 - 12:30;271;229
35606;MOSTOLES;MADRID;12:30 - 13:00;209;250
35606;MOSTOLES;MADRID;13:00 - 13:30;355;260
35606;MOSTOLES;MADRID;13:30 - 14:00;285;396
35606;MOSTOLES;MADRID;14:00 - 14:30;378;380
35606;MOSTOLES;MADRID;14:30 - 15:00;506;823
35606;MOSTOLES;MADRID;15:00 - 15:30;339;534
35606;MOSTOLES;MADRID;15:30 - 16:00;258;412
35606;MOSTOLES;MADRID;16:00 - 16:30;294;477
35606;MOSTOLES;MADRID;16:30 - 17:00;182;413
35606;MOSTOLES;MADRID;17:00 - 17:30;375;398
35606;MOSTOLES;MADRID;17:30 - 18:00;209;460
35606;MOSTOLES;MADRID;18:00 - 18:30;329;441
35606;MOSTOLES;MADRID;18:30 - 19:00;247;657
35606;MOSTOLES;MADRID;19:00 - 19:30;443;822
35606;MOSTOLES;MADRID;19:30 - 20:00;215;629
35606;MOSTOLES;MADRID;20:00 - 20:30;226;569
35606;MOSTOLES;MADRID;20:30 - 21:00;179;497
35606;MOSTOLES;MADRID;21:00 - 21:30;194;486
35606;MOSTOLES;MADRID;21:30 - 22:00;121;309
35606;MOSTOLES;MADRID;22:00 - 22:30;72;271
35606;MOSTOLES;MADRID;22:30 - 23:00;71;205
35606;MOSTOLES;MADRID;23:00 - 23:30;54;135
35606;MOSTOLES;MADRID;23:30 - 00:00;41;147
35607;MOSTOLES-EL SOTO;MADRID;00:00 - 00:30;0;10
35607;MOSTOLES-EL SOTO;MADRID;00:30 - 01:00;0;6
35607;MOSTOLES-EL SOTO;MADRID;05:00 - 05:30;27;0
35607;MOSTOLES-EL SOTO;MADRID;05:30 - 06:00;75;0
35607;MOSTOLES-EL SOTO;MADRID;06:00 - 06:30;122;18
35607;MOSTOLES-EL SOTO;MADRID;06:30 - 07:00;241;42
35607;MOSTOLES-EL SOTO;MADRID;07:00 - 07:30;379;69
35607;MOSTOLES-EL SOTO;MADRID;07:30 - 08:00;390;97
35607;MOSTOLES-EL SOTO;MADRID;08:00 - 08:30;419;146
35607;MOSTOLES-EL SOTO;MADRID;08:30 - 09:00;192;270
35607;MOSTOLES-EL SOTO;MADRID;09:00 - 09:30;214;84
35607;MOSTOLES-EL SOTO;MADRID;09:30 - 10:00;52;72
35607;MOSTOLES-EL SOTO;MADRID;10:00 - 10:30;59;65
35607;MOSTOLES-EL SOTO;MADRID;10:30 - 11:00;64;100
35607;MOSTOLES-EL SOTO;MADRID;11:00 - 11:30;85;50
35607;MOSTOLES-EL SOTO;MADRID;11:30 - 12:00;38;49
35607;MOSTOLES-EL SOTO;MADRID;12:00 - 12:30;83;29
35607;MOSTOLES-EL SOTO;MADRID;12:30 - 13:00;47;78
35607;MOSTOLES-EL SOTO;MADRID;13:00 - 13:30;79;61
35607;MOSTOLES-EL SOTO;MADRID;13:30 - 14:00;90;90
35607;MOSTOLES-EL SOTO;MADRID;14:00 - 14:30;170;113
35607;MOSTOLES-EL SOTO;MADRID;14:30 - 15:00;113;191
35607;MOSTOLES-EL SOTO;MADRID;15:00 - 15:30;78;213
35607;MOSTOLES-EL SOTO;MADRID;15:30 - 16:00;38;202
35607;MOSTOLES-EL SOTO;MADRID;16:00 - 16:30;77;133
35607;MOSTOLES-EL SOTO;MADRID;16:30 - 17:00;61;145
35607;MOSTOLES-EL SOTO;MADRID;17:00 - 17:30;57;93
35607;MOSTOLES-EL SOTO;MADRID;17:30 - 18:00;91;107
35607;MOSTOLES-EL SOTO;MADRID;18:00 - 18:30;122;155
35607;MOSTOLES-EL SOTO;MADRID;18:30 - 19:00;138;194
35607;MOSTOLES-EL SOTO;MADRID;19:00 - 19:30;116;163
35607;MOSTOLES-EL SOTO;MADRID;19:30 - 20:00;75;140
35607;MOSTOLES-EL SOTO;MADRID;20:00 - 20:30;63;167
35607;MOSTOLES-EL SOTO;MADRID;20:30 - 21:00;74;74
35607;MOSTOLES-EL SOTO;MADRID;21:00 - 21:30;91;110
35607;MOSTOLES-EL SOTO;MADRID;21:30 - 22:00;30;88
35607;MOSTOLES-EL SOTO;MADRID;22:00 - 22:30;39;67
35607;MOSTOLES-EL SOTO;MADRID;22:30 - 23:00;14;70
35607;MOSTOLES-EL SOTO;MADRID;23:00 - 23:30;29;9
35607;MOSTOLES-EL SOTO;MADRID;23:30 - 00:00;18;54
35608;LAGUNA;MADRID;00:00 - 00:30;11;33
35608;LAGUNA;MADRID;05:00 - 05:30;29;4
35608;LAGUNA;MADRID;05:30 - 06:00;69;23
35608;LAGUNA;MADRID;06:00 - 06:30;98;48
35608;LAGUNA;MADRID;06:30 - 07:00;259;138
35608;LAGUNA;MADRID;07:00 - 07:30;397;287
35608;LAGUNA;MADRID;07:30 - 08:00;424;496
35608;LAGUNA;MADRID;08:00 - 08:30;620;422
35608;LAGUNA;MADRID;08:30 - 09:00;396;400
35608;LAGUNA;MADRID;09:00 - 09:30;293;189
35608;LAGUNA;MADRID;09:30 - 10:00;179;159
35608;LAGUNA;MADRID;10:00 - 10:30;139;108
35608;LAGUNA;MADRID;10:30 - 11:00;96;137
35608;LAGUNA;MADRID;11:00 - 11:30;125;124
35608;LAGUNA;MADRID;11:30 - 12:00;83;100
35608;LAGUNA;MADRID;12:00 - 12:30;139;121
35608;LAGUNA;MADRID;12:30 - 13:00;137;124
35608;LAGUNA;MADRID;13:00 - 13:30;196;207
35608;LAGUNA;MADRID;13:30 - 14:00;173;205
35608;LAGUNA;MADRID;14:00 - 14:30;347;273
35608;LAGUNA;MADRID;14:30 - 15:00;346;355
35608;LAGUNA;MADRID;15:00 - 15:30;330;314
35608;LAGUNA;MADRID;15:30 - 16:00;242;310
35608;LAGUNA;MADRID;16:00 - 16:30;136;160
35608;LAGUNA;MADRID;16:30 - 17:00;163;219
35608;LAGUNA;MADRID;17:00 - 17:30;187;176
35608;LAGUNA;MADRID;17:30 - 18:00;197;233
35608;LAGUNA;MADRID;18:00 - 18:30;236;307
35608;LAGUNA;MADRID;18:30 - 19:00;247;251
35608;LAGUNA;MADRID;19:00 - 19:30;198;306
35608;LAGUNA;MADRID;19:30 - 20:00;187;237
35608;LAGUNA;MADRID;20:00 - 20:30;184;246
35608;LAGUNA;MADRID;20:30 - 21:00;180;267
35608;LAGUNA;MADRID;21:00 - 21:30;159;213
35608;LAGUNA;MADRID;21:30 - 22:00;98;173
35608;LAGUNA;MADRID;22:00 - 22:30;108;100
35608;LAGUNA;MADRID;22:30 - 23:00;41;55
35608;LAGUNA;MADRID;23:00 - 23:30;39;70
35608;LAGUNA;MADRID;23:30 - 00:00;18;30
35609;EMBAJADORES;MADRID;00:00 - 00:30;11;21
35609;EMBAJADORES;MADRID;05:00 - 05:30;10;16
35609;EMBAJADORES;MADRID;05:30 - 06:00;30;111
35609;EMBAJADORES;MADRID;06:00 - 06:30;134;228
35609;EMBAJADORES;MADRID;06:30 - 07:00;119;312
35609;EMBAJADORES;MADRID;07:00 - 07:30;261;756
35609;EMBAJADORES;MADRID;07:30 - 08:00;425;1203
35609;EMBAJADORES;MADRID;08:00 - 08:30;685;1377
35609;EMBAJADORES;MADRID;08:30 - 09:00;407;1330
35609;EMBAJADORES;MADRID;09:00 - 09:30;344;932
35609;EMBAJADORES;MADRID;09:30 - 10:00;184;680
35609;EMBAJADORES;MADRID;10:00 - 10:30;184;353
35609;EMBAJADORES;MADRID;10:30 - 11:00;154;276
35609;EMBAJADORES;MADRID;11:00 - 11:30;161;236
35609;EMBAJADORES;MADRID;11:30 - 12:00;258;339
35609;EMBAJADORES;MADRID;12:00 - 12:30;327;285
35609;EMBAJADORES;MADRID;12:30 - 13:00;228;189
35609;EMBAJADORES;MADRID;13:00 - 13:30;335;239
35609;EMBAJADORES;MADRID;13:30 - 14:00;539;394
35609;EMBAJADORES;MADRID;14:00 - 14:30;845;425
35609;EMBAJADORES;MADRID;14:30 - 15:00;743;495
35609;EMBAJADORES;MADRID;15:00 - 15:30;798;578
35609;EMBAJADORES;MADRID;15:30 - 16:00;612;586
35609;EMBAJADORES;MADRID;16:00 - 16:30;440;328
35609;EMBAJADORES;MADRID;16:30 - 17:00;458;447
35609;EMBAJADORES;MADRID;17:00 - 17:30;396;376
35609;EMBAJADORES;MADRID;17:30 - 18:00;407;412
35609;EMBAJADORES;MADRID;18:00 - 18:30;724;408
35609;EMBAJADORES;MADRID;18:30 - 19:00;481;425
35609;EMBAJADORES;MADRID;19:00 - 19:30;612;421
35609;EMBAJADORES;MADRID;19:30 - 20:00;535;355
35609;EMBAJADORES;MADRID;20:00 - 20:30;576;307
35609;EMBAJADORES;MADRID;20:30 - 21:00;385;177
35609;EMBAJADORES;MADRID;21:00 - 21:30;610;280
35609;EMBAJADORES;MADRID;21:30 - 22:00;292;147
35609;EMBAJADORES;MADRID;22:00 - 22:30;372;195
35609;EMBAJADORES;MADRID;22:30 - 23:00;163;85
35609;EMBAJADORES;MADRID;23:00 - 23:30;95;53
35609;EMBAJADORES;MADRID;23:30 - 00:00;65;44
35610;LAS RETAMAS;MADRID;00:00 - 00:30;1;11
35610;LAS RETAMAS;MADRID;00:30 - 01:00;0;2
35610;LAS RETAMAS;MADRID;05:00 - 05:30;9;1
35610;LAS RETAMAS;MADRID;05:30 - 06:00;50;5
35610;LAS RETAMAS;MADRID;06:00 - 06:30;60;11
35610;LAS RETAMAS;MADRID;06:30 - 07:00;227;26
35610;LAS RETAMAS;MADRID;07:00 - 07:30;355;64
35610;LAS RETAMAS;MADRID;07:30 - 08:00;414;107
35610;LAS RETAMAS;MADRID;08:00 - 08:30;469;257
35610;LAS RETAMAS;MADRID;08:30 - 09:00;281;164
35610;LAS RETAMAS;MADRID;09:00 - 09:30;164;62
35610;LAS RETAMAS;MADRID;09:30 - 10:00;126;79
35610;LAS RETAMAS;MADRID;10:00 - 10:30;52;48
35610;LAS RETAMAS;MADRID;10:30 - 11:00;45;45
35610;LAS RETAMAS;MADRID;11:00 - 11:30;56;36
35610;LAS RETAMAS;MADRID;11:30 - 12:00;46;34
35610;LAS RETAMAS;MADRID;12:00 - 12:30;50;51
35610;LAS RETAMAS;MADRID;12:30 - 13:00;72;34
35610;LAS RETAMAS;MADRID;13:00 - 13:30;71;50
35610;LAS RETAMAS;MADRID;13:30 - 14:00;87;59
35610;LAS RETAMAS;MADRID;14:00 - 14:30;211;100
35610;LAS RETAMAS;MADRID;14:30 - 15:00;118;189
35610;LAS RETAMAS;MADRID;15:00 - 15:30;116;262
35610;LAS RETAMAS;MADRID;15:30 - 16:00;82;209
35610;LAS RETAMAS;MADRID;16:00 - 16:30;68;138
35610;LAS RETAMAS;MADRID;16:30 - 17:00;56;114
35610;LAS RETAMAS;MADRID;17:00 - 17:30;75;132
35610;LAS RETAMAS;MADRID;17:30 - 18:00;92;131
35610;LAS RETAMAS;MADRID;18:00 - 18:30;76;130
35610;LAS RETAMAS;MADRID;18:30 - 19:00;71;224
35610;LAS RETAMAS;MADRID;19:00 - 19:30;82;243
35610;LAS RETAMAS;MADRID;19:30 - 20:00;51;154
35610;LAS RETAMAS;MADRID;20:00 - 20:30;67;140
35610;LAS RETAMAS;MADRID;20:30 - 21:00;65;93
35610;LAS RETAMAS;MADRID;21:00 - 21:30;88;79
35610;LAS RETAMAS;MADRID;21:30 - 22:00;33;68
35610;LAS RETAMAS;MADRID;22:00 - 22:30;29;40
35610;LAS RETAMAS;MADRID;22:30 - 23:00;24;45
35610;LAS RETAMAS;MADRID;23:00 - 23:30;8;18
35610;LAS RETAMAS;MADRID;23:30 - 00:00;4;20
35702;DOCE DE OCTUBRE;MADRID;00:00 - 00:30;4;13
35702;DOCE DE OCTUBRE;MADRID;05:00 - 05:30;14;1
35702;DOCE DE OCTUBRE;MADRID;05:30 - 06:00;40;17
35702;DOCE DE OCTUBRE;MADRID;06:00 - 06:30;46;32
35702;DOCE DE OCTUBRE;MADRID;06:30 - 07:00;140;56
35702;DOCE DE OCTUBRE;MADRID;07:00 - 07:30;206;158
35702;DOCE DE OCTUBRE;MADRID;07:30 - 08:00;222;339
35702;DOCE DE OCTUBRE;MADRID;08:00 - 08:30;274;325
35702;DOCE DE OCTUBRE;MADRID;08:30 - 09:00;180;286
35702;DOCE DE OCTUBRE;MADRID;09:00 - 09:30;178;143
35702;DOCE DE OCTUBRE;MADRID;09:30 - 10:00;70;140
35702;DOCE DE OCTUBRE;MADRID;10:00 - 10:30;123;143
35702;DOCE DE OCTUBRE;MADRID;10:30 - 11:00;79;64
35702;DOCE DE OCTUBRE;MADRID;11:00 - 11:30;90;90
35702;DOCE DE OCTUBRE;MADRID;11:30 - 12:00;69;73
35702;DOCE DE OCTUBRE;MADRID;12:00 - 12:30;84;52
35702;DOCE DE OCTUBRE;MADRID;12:30 - 13:00;78;55
35702;DOCE DE OCTUBRE;MADRID;13:00 - 13:30;114;79
35702;DOCE DE OCTUBRE;MADRID;13:30 - 14:00;134;94
35702;DOCE DE OCTUBRE;MADRID;14:00 - 14:30;220;159
35702;DOCE DE OCTUBRE;MADRID;14:30 - 15:00;224;223
35702;DOCE DE OCTUBRE;MADRID;15:00 - 15:30;297;159
35702;DOCE DE OCTUBRE;MADRID;15:30 - 16:00;137;141
